date,station_id,site,station,year,month,day,Tmin_bom,Tmax_bom,tmp_bom,tmp_nasa,tmp_era5
19-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,19,8.9,9,8.95,15.23,9.679488118
18-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,18,7.6,15.9,11.75,21.22,16.84103546
17-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,17,3.2,16.1,9.65,17.48,15.75023359
16-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,16,2.6,10,6.3,15.15,11.51152445
15-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,15,3.7,13.2,8.45,17.08,13.37903112
14-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,14,8.3,12.6,10.45,18.45,14.24545377
13-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,13,16.4,22.4,19.4,25.24,20.73554255
12-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,12,13.7,26.1,19.9,22.39,21.20485331
11-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,11,12.1,20.3,16.2,18.1,17.6983448
10-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,10,8.2,22.1,15.15,16.63,17.81898015
09-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,9,11.4,16.8,14.1,17.14,13.34372037
08-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,8,11.9,20.8,16.35,23.84,20.66510607
07-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,7,9.4,18.1,13.75,18.51,18.42514572
06-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,6,6,17.2,11.6,16.63,15.22374814
04-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,4,5.2,19,12.1,19.23,18.216347
03-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,3,3.4,11.7,7.55,14.77,12.2899732
02-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,2,7.2,8.5,7.85,13.91,10.33178864
01-12-2023,85291,Walhalla,Mount Baw Baw,2023,12,1,5.4,10.7,8.05,14.31,11.65567678
30-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,30,5.3,7.3,6.3,12.57,10.03658574
29-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,29,7.4,8.1,7.75,13.68,10.11153119
28-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,28,7.6,14.6,11.1,17.37,13.43172544
27-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,27,5.4,12.9,9.15,16.17,12.86466688
26-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,26,7.4,9.9,8.65,16.33,12.6758152
25-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,25,9.6,15.8,12.7,19.61,14.27620341
24-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,24,8.6,17.5,13.05,18.86,16.95492198
23-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,23,6.7,18.9,12.8,18.51,16.01271718
22-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,22,6.2,16.6,11.4,17.76,14.74139239
21-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,21,10,16.5,13.25,18.11,13.57405243
20-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,20,10.2,18.8,14.5,17.95,15.44256554
19-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,19,8.8,17.3,13.05,18.37,15.6556736
18-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,18,0.6,16.1,8.35,15.86,13.64185422
17-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,17,-1.2,11,4.9,13.12,10.00563711
16-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,16,1.5,4.5,3,11.95,7.754787699
15-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,15,2.6,13.3,7.95,14.21,11.20092036
14-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,14,4.5,9.6,7.05,12.87,10.02361832
13-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,13,-1.3,13.9,6.3,14,11.37623494
12-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,12,5.2,14.1,9.65,11.99,10.46125437
11-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,11,13.5,19.8,16.65,19.17,13.07567876
10-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,10,9.9,20.5,15.2,21.44,19.82997602
09-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,9,8.3,16.6,12.45,18.87,14.03899155
08-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,8,10.4,19.5,14.95,20.67,15.36357206
07-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,7,9.7,18.4,14.05,20.5,15.83184331
06-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,6,6,15.8,10.9,17.59,14.24621162
05-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,5,2.5,11.8,7.15,14.19,10.87871958
04-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,4,0.4,8.8,4.6,12.46,9.618115362
03-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,3,5.1,12.9,9,12.1,9.91815211
02-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,2,-0.2,12.5,6.15,12.11,9.970091756
01-11-2023,85291,Walhalla,Mount Baw Baw,2023,11,1,-2,7.6,2.8,10.92,8.317398961
31-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,31,-2.5,1,-0.75,10.19,6.383601125
30-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,30,4.5,11.2,7.85,14.4,8.250093079
29-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,29,4.3,15.4,9.85,15.58,14.08008792
28-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,28,0.5,9.1,4.8,13.25,11.40217679
27-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,27,-2.4,7.6,2.6,10.86,8.202441788
26-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,26,-3.6,0.6,-1.5,8.48,5.08960495
25-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,25,-3.9,-0.4,-2.15,8.06,3.715397771
24-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,24,1.9,13.1,7.5,14.85,10.81552785
23-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,23,-0.4,9.5,4.55,11.19,9.887416458
22-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,22,0.1,3.2,1.65,10.52,6.949557241
21-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,21,10.8,17.1,13.95,17.39,12.46047999
20-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,20,7.5,17.5,12.5,18.94,16.09632963
19-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,19,7.3,15,11.15,16.64,14.24011002
18-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,18,-0.2,14.4,7.1,13.65,12.78077215
17-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,17,-2,8.4,3.2,10.57,8.000678635
16-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,16,-1.7,-0.1,-0.9,8.87,4.890860494
15-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,15,-1.3,4.1,1.4,10.15,6.767100906
14-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,14,0.8,3.5,2.15,11.55,7.46487325
13-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,13,-0.4,4.2,1.9,10.47,7.500350571
12-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,12,8.2,8.2,8.2,11.79,5.881397502
11-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,11,3.8,15.5,9.65,14.27,14.89505285
10-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,10,-0.7,10.2,4.75,10.39,8.534267044
09-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,9,1.7,7.8,4.75,9.71,8.476097361
08-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,8,-1.4,10,4.3,10.59,9.601227697
07-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,7,-3.3,5.9,1.3,9.15,6.837665176
06-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,6,-2.3,0,-1.15,8.52,4.870313263
05-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,5,-1.4,2.7,0.65,9.59,5.805846786
04-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,4,-0.1,2.4,1.15,7.48,5.354863103
03-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,3,9.4,9.9,9.65,16.59,9.620736694
02-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,2,0.7,16.8,8.75,16.93,18.41351407
01-10-2023,85291,Walhalla,Mount Baw Baw,2023,10,1,9.9,12.9,11.4,16.8,9.348562495
30-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,30,9.1,16.6,12.85,20.12,16.45751152
29-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,29,6.3,14.1,10.2,16.73,13.70674985
28-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,28,0.7,12.7,6.7,12.87,11.30106888
27-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,27,2.2,9.6,5.9,12.19,9.135355886
26-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,26,5.4,12.5,8.95,14.1,10.73723246
25-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,25,6.5,13.2,9.85,15.8,11.32246933
24-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,24,5.9,14.2,10.05,14.19,12.2718235
23-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,23,0.2,12.5,6.35,10.8,8.930847422
22-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,22,-4.3,10.1,2.9,9.75,6.814611689
21-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,21,-1.7,0.2,-0.75,9.05,5.052590942
20-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,20,4,4.4,4.2,13.3,5.693720754
19-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,19,11.4,15.4,13.4,20.64,15.50047073
18-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,18,5.6,15.3,10.45,15.8,15.0543972
17-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,17,4.5,12.2,8.35,16.94,12.49082082
16-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,16,5.1,12.9,9,16.51,13.42924716
15-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,15,8.8,15.4,12.1,18.03,13.02866707
14-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,14,7.4,16.7,12.05,17.1,15.33969332
13-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,13,4.6,15.1,9.85,14.35,12.13303146
12-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,12,0.8,8.8,4.8,13.22,9.601379649
11-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,11,-0.9,5.9,2.5,10.37,7.553998566
10-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,10,-2.6,1.2,-0.7,9.01,5.606204605
09-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,9,-3.9,-0.7,-2.3,7.55,4.075336711
08-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,8,-2.7,-1.2,-1.95,7.38,2.225177383
07-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,7,0.4,10.8,5.6,13,9.405031459
06-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,6,-2.8,6.9,2.05,9.79,8.730886714
05-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,5,-3.2,0.4,-1.4,8.11,4.02151769
04-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,4,3.5,11.5,7.5,12.91,8.421562449
03-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,3,2.9,12.2,7.55,11.06,9.298663076
02-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,2,-1.5,10.8,4.65,9.94,7.149334208
01-09-2023,85291,Walhalla,Mount Baw Baw,2023,9,1,-0.8,8,3.6,9.66,5.524086253
31-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,31,-2.2,2.8,0.3,9.12,5.801056163
30-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,30,3.9,4.3,4.1,11.48,5.41280454
29-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,29,3.3,9.7,6.5,14.62,10.70713959
28-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,28,4,9.4,6.7,12.85,8.720577494
27-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,27,2.8,10,6.4,10.98,7.94410731
26-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,26,2,5.9,3.95,10.36,6.56323967
25-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,25,0.8,7.2,4,12.3,8.461047745
24-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,24,-1.2,8.1,3.45,10.94,8.144301351
23-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,23,-3.7,3.1,-0.3,9.36,5.852868017
22-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,22,4,6.1,5.05,11.76,6.890302277
21-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,21,1.1,7.7,4.4,12.86,9.620777384
20-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,20,0.9,7.2,4.05,12.42,8.311111069
19-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,19,-2.7,3.7,0.5,9.93,6.998219426
18-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,18,-2.4,2.2,-0.1,6.44,3.063439941
17-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,17,-1.7,5,1.65,7.77,5.295308685
16-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,16,-2.1,4.4,1.15,6.83,4.466639455
15-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,15,-2.9,1.1,-0.9,7.07,3.136200841
14-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,14,-2.8,1.1,-0.85,7.19,4.146985626
13-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,13,-1.9,0,-0.95,7.98,4.244520442
12-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,12,-1,1.3,0.15,9.22,5.093935903
11-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,11,-1.1,0.5,-0.3,9.47,6.528503672
10-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,10,0,0.2,0.1,10.39,5.193793233
09-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,9,0.7,5.5,3.1,9.87,8.705321248
08-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,8,0.1,7.2,3.65,8.37,5.703266398
07-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,7,-1.3,6.8,2.75,8.26,5.274726486
06-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,6,-2.1,5.1,1.5,8.4,6.211195882
05-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,5,-1.6,2.9,0.65,9.06,4.577535248
04-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,4,5.2,9.1,7.15,14.4,8.34300766
03-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,3,3.1,8.5,5.8,12.05,11.9272419
02-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,2,-0.2,7.4,3.6,9.08,9.103997803
01-08-2023,85291,Walhalla,Mount Baw Baw,2023,8,1,0,5.6,2.8,10.29,5.532441076
31-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,31,-0.6,4.1,1.75,10.75,8.057742691
30-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,30,1.4,5.3,3.35,11.9,8.046865718
29-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,29,2.1,5.5,3.8,12.33,8.999402618
28-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,28,1.6,4.2,2.9,12.98,8.054914729
27-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,27,3.4,7.8,5.6,9.11,8.823601023
26-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,26,3.3,8.1,5.7,8.21,5.063346481
25-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,25,-0.4,9.3,4.45,9.69,5.69630394
24-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,24,-1.7,4.8,1.55,7.6,6.515895462
23-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,23,-1.8,2.7,0.45,6.91,5.096964137
22-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,22,-1.8,3.2,0.7,7.77,4.359132385
21-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,21,-1.9,-0.8,-1.35,7.5,2.855344391
20-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,20,-2.2,3.8,0.8,7.03,4.997253036
19-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,19,-2.3,5.3,1.5,7.65,3.770229594
18-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,18,-0.4,2.6,1.1,7.73,3.508524831
17-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,17,1.7,8.4,5.05,7.8,6.04299825
16-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,16,-3.8,5.4,0.8,7.19,4.326488113
15-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,15,0.7,2.6,1.65,10.23,4.663109716
14-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,14,0.9,3.8,2.35,10.64,7.920259094
13-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,13,0.1,6.2,3.15,9.94,8.390576299
12-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,12,0.8,5,2.9,10.4,8.439467367
11-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,11,-0.1,2.9,1.4,10.8,7.285083389
10-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,10,-0.1,2.8,1.35,10.11,7.265761312
09-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,9,-2.1,2.4,0.15,9.84,6.417196528
08-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,8,-1.4,1.7,0.15,8.83,3.952125804
07-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,7,-1.6,0.7,-0.45,8.52,5.489005661
06-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,6,-1.3,1.2,-0.05,7.94,5.515819168
05-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,5,1.8,3.9,2.85,8.52,6.055224991
04-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,4,1.9,3.5,2.7,8.26,6.597564952
03-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,3,0.6,7.1,3.85,7.76,7.030966695
02-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,2,-1.5,7.7,3.1,7.9,4.975097275
01-07-2023,85291,Walhalla,Mount Baw Baw,2023,7,1,-0.1,0.8,0.35,8.76,4.951448059
30-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,30,-2.5,1.9,-0.3,9.46,5.609847641
29-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,29,-2.7,1.7,-0.5,6.76,4.618092473
28-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,28,-0.4,0.2,-0.1,8.08,3.219825363
27-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,27,-1.7,0.4,-0.65,8.6,5.892479197
26-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,26,-1.2,1,-0.1,9.07,4.847451782
25-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,25,-1.7,0.3,-0.7,8.99,4.896120326
24-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,24,-2.2,0.9,-0.65,7.58,5.07379748
23-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,23,-1.6,-0.1,-0.85,5.8,3.946445084
22-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,22,-4.2,2.6,-0.8,6.84,4.935202535
21-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,21,-4.8,2.4,-1.2,6.76,3.637490845
20-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,20,-4.1,-1.3,-2.7,5.59,1.596484756
19-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,19,-2.6,-2.5,-2.55,5.72,0.750336583
18-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,18,-2.3,-0.4,-1.35,8.18,4.715591049
17-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,17,0.7,2.8,1.75,10.77,6.053655243
16-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,16,1.3,4.5,2.9,10.67,7.470955149
15-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,15,-1,3.1,1.05,9.39,7.045074717
14-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,14,-0.7,1.7,0.5,9.05,5.569917933
13-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,13,-0.7,2.1,0.7,9.25,5.545737203
12-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,12,-1.4,2.6,0.6,7.55,5.626940028
11-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,11,-0.7,5.2,2.25,9.51,5.519131597
10-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,10,-1.5,2.7,0.6,9.83,6.806140518
09-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,9,-1.9,-0.1,-1,9.3,5.226186371
08-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,8,3.2,4,3.6,12.78,7.141924159
07-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,7,4.9,8.5,6.7,13.43,11.433203
06-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,6,6.3,6.6,6.45,11.99,10.63121312
05-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,5,5.3,10,7.65,11.87,10.13444862
04-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,4,2,11,6.5,10.59,7.619855499
03-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,3,3.1,7.8,5.45,9.86,7.557124074
02-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,2,-3.3,8.3,2.5,8.5,6.615175502
01-06-2023,85291,Walhalla,Mount Baw Baw,2023,6,1,0.9,5.3,3.1,10.38,4.207038498
31-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,31,3.9,6.7,5.3,13.41,10.19460068
30-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,30,0.9,6.9,3.9,12.75,10.35316111
29-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,29,0.1,4.6,2.35,9.61,7.568029658
28-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,28,-1.7,2.7,0.5,8.64,6.108846283
27-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,27,-1.8,1.1,-0.35,9.33,5.801590856
26-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,26,-2,0.8,-0.6,7.66,5.087141927
25-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,25,2,4.7,3.35,11.33,5.650540924
24-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,24,2.7,9.6,6.15,10.03,9.033647792
23-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,23,-2,8,3,9.78,7.459811147
22-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,22,-2.7,5,1.15,8.58,6.551328278
21-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,21,-0.8,0.5,-0.15,9.42,4.747429148
20-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,20,-0.9,2.2,0.65,8.15,5.254429754
19-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,19,-2,2.1,0.05,8.12,5.410114543
18-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,18,-3,0.6,-1.2,7.08,4.036641693
17-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,17,-3.2,0.6,-1.3,7.33,4.657670593
16-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,16,2.8,3.5,3.15,8.95,3.691405233
15-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,15,3.7,7.7,5.7,12.57,8.470287577
14-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,14,3.5,9.5,6.5,12.28,8.285836792
13-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,13,1.9,9.9,5.9,10.5,7.79877243
12-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,12,2.4,7.3,4.85,11.05,8.412328339
10-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,10,1,7,4,10.02,6.977608617
09-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,9,-0.5,2.8,1.15,9.92,6.705150223
08-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,8,-2.8,2.5,-0.15,8.23,5.746239599
07-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,7,-3,-0.3,-1.65,5.83,2.106329854
06-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,6,0,0.2,0.1,7.44,3.080063121
04-05-2023,85291,Walhalla,Mount Baw Baw,2023,5,4,-0.5,6.5,3,10.47,6.492381668
28-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,28,7.5,9.6,8.55,16.8,9.495280202
27-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,27,6.8,10.5,8.65,16.84,14.7281503
26-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,26,7,13.4,10.2,16.28,13.46197599
25-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,25,6.4,12.2,9.3,16.45,11.81565755
24-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,24,7.7,15.1,11.4,15.81,12.45453161
23-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,23,3.2,14.5,8.85,13.58,10.56066284
22-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,22,5.8,14.7,10.25,14.18,12.00330187
21-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,21,1.6,12,6.8,13.07,10.53293953
20-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,20,-0.8,6.6,2.9,11.03,8.308463033
19-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,19,4.9,5,4.95,12.15,6.456565475
17-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,17,0,7.8,3.9,12.55,9.660107549
16-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,16,2.9,4,3.45,11.56,6.419695791
15-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,15,6.2,9,7.6,14.51,11.61925596
14-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,14,4.1,13.9,9,14.8,11.15783971
13-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,13,2.8,8.8,5.8,13.01,10.51709137
12-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,12,3.1,7.5,5.3,11.55,8.672703679
11-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,11,-0.1,10.9,5.4,12.93,9.853546397
10-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,10,-0.5,6,2.75,9.83,6.482017771
09-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,9,-0.3,0.8,0.25,9.87,5.218380229
08-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,8,3.4,4.5,3.95,11.95,6.36775233
07-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,7,6,8.7,7.35,15.02,10.4774662
06-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,6,8.8,16,12.4,17.59,13.28570137
05-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,5,8.2,14.4,11.3,16.48,12.64718971
04-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,4,7,14.8,10.9,17.5,13.55109495
03-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,3,4.1,12.6,8.35,14.76,11.83708979
02-04-2023,85291,Walhalla,Mount Baw Baw,2023,4,2,-0.9,10.2,4.65,11.99,9.282540894
